unique_key,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location
11834175,JC439881,2019-09-18 18:30:00+00:00,041XX S DREXEL BLVD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,214,2,4,36,11,1182816.0,1877764.0,2019,2019-09-25 15:53:23+00:00,41.81979133,-87.604862315,"(41.81979133, -87.604862315)"
10184535,HY372227,2015-08-07 00:38:00+00:00,059XX S MASON AVE,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,True,False,811,8,13,64,26,1137739.0,1864658.0,2015,2018-02-10 15:50:01+00:00,41.784755925,-87.77054045,"(41.784755925, -87.77054045)"
10972477,JA296434,2017-06-05 08:00:00+00:00,034XX S WESTERN AVE,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,OTHER,False,False,911,9,12,59,11,1160921.0,1881914.0,2017,2018-02-10 15:50:01+00:00,41.831660713,-87.685067474,"(41.831660713, -87.685067474)"
11249956,JB177678,2018-03-08 01:05:00+00:00,037XX S WESTERN BLVD,2022,NARCOTICS,POSS: COCAINE,STREET,True,False,911,9,12,59,18,1161136.0,1879801.0,2018,2018-05-04 15:51:04+00:00,41.825857945,-87.684337183,"(41.825857945, -87.684337183)"
11305568,JB251025,2018-05-05 02:30:00+00:00,041XX S DREXEL BLVD,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE PORCH/HALLWAY,False,False,214,2,4,36,04A,1182973.0,1877464.0,2018,2018-05-12 15:56:14+00:00,41.818964454,-87.604295718,"(41.818964454, -87.604295718)"
11482146,JB468670,2018-10-09 13:30:00+00:00,036XX S WESTERN AVE,0850,THEFT,ATTEMPT THEFT,PARKING LOT/GARAGE(NON.RESID.),False,False,911,9,12,59,06,1160958.0,1880622.0,2018,2018-10-24 16:13:41+00:00,41.828114552,-87.684967495,"(41.828114552, -87.684967495)"
2344716,HH638813,2002-06-15 11:00:00+00:00,028XX S WENTWORTH AVE,1205,DECEPTIVE PRACTICE,"THEFT BY LESSEE,NON-VEH",OTHER,False,False,2113,9,11,34,11,1175410.0,1885893.0,2002,2018-10-26 16:01:05+00:00,41.842267069,-87.631786874,"(41.842267069, -87.631786874)"
4400964,HL637775,2005-09-26 22:00:00+00:00,129XX S BISHOP FORD EXPY OB,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,OTHER,True,False,532,5,9,54,18,1187189.0,1820295.0,2005,2018-02-28 15:56:25+00:00,41.661987733,-87.590639991,"(41.661987733, -87.590639991)"
4499661,HL801369,2005-12-21 08:37:00+00:00,050XX N KIMBALL AVE,141C,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,"SCHOOL, PUBLIC, BUILDING",True,False,1713,17,39,13,15,1152801.0,1933422.0,2005,2018-02-28 15:56:25+00:00,41.973167821,-87.713495268,"(41.973167821, -87.713495268)"
5946595,HN739777,2007-12-01 03:00:00+00:00,009XX E 120TH ST,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,False,False,532,5,9,54,07,1183524.0,1825490.0,2007,2018-02-28 15:56:25+00:00,41.676329444,-87.603890775,"(41.676329444, -87.603890775)"
6072139,HP171855,2008-02-12 09:00:00+00:00,035XX S LA SALLE ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,ATM (AUTOMATIC TELLER MACHINE),False,False,211,2,3,34,11,1175979.0,1881730.0,2008,2018-02-10 15:50:01+00:00,41.830830693,-87.62982395,"(41.830830693, -87.62982395)"
6840979,HR247345,2009-04-02 04:06:00+00:00,041XX S ELLIS AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,False,False,2123,2,4,36,26,1183534.0,1877512.0,2009,2018-02-28 15:56:25+00:00,41.81908309,-87.60223629,"(41.81908309, -87.60223629)"
7630785,HS435046,2010-07-29 02:00:00+00:00,026XX S SHIELDS AVE,0927,MOTOR VEHICLE THEFT,"ATTEMPT: CYCLE, SCOOTER, BIKE W-VIN",PARKING LOT/GARAGE(NON.RESID.),True,False,2113,9,11,34,07,1174393.0,1886883.0,2010,2018-02-10 15:50:01+00:00,41.845006442,-87.63548942,"(41.845006442, -87.63548942)"
8476283,HV152108,2012-02-09 22:50:00+00:00,041XX S ELLIS AVE,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,APARTMENT,True,False,2123,2,4,36,18,1183554.0,1877437.0,2012,2018-02-10 15:50:01+00:00,41.818876817,-87.602165265,"(41.818876817, -87.602165265)"
10106003,HY294011,2015-01-02 12:00:00+00:00,082XX S RIDGELAND AVE,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,RESIDENCE,False,False,414,4,8,45,10,1189364.0,1850595.0,2015,2018-02-10 15:50:01+00:00,41.745082686,-87.581713097,"(41.745082686, -87.581713097)"
10751600,HZ514138,2016-10-28 12:00:00+00:00,035XX S WESTERN AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,911,9,12,59,11,1160943.0,1881116.0,2016,2018-02-10 15:50:01+00:00,41.829470455,-87.685008851,"(41.829470455, -87.685008851)"
10821116,JA121570,2017-01-19 11:55:00+00:00,066XX S KNOX AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,833,8,13,64,11,1146522.0,1860237.0,2017,2017-02-14 15:49:42+00:00,41.772461697,-87.738449885,"(41.772461697, -87.738449885)"
11380982,JB350846,2018-07-15 14:50:00+00:00,004XX E 130TH ST,141C,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,STREET,True,False,532,5,9,54,15,1181467.0,1819204.0,2018,2018-07-22 16:00:00+00:00,41.65912726,-87.611612531,"(41.65912726, -87.611612531)"
2697323,HJ320684,2003-04-24 13:58:00+00:00,056XX N CUMBERLAND AVE,0850,THEFT,ATTEMPT THEFT,HOTEL/MOTEL,False,False,1614,16,41,10,06,1119313.0,1936269.0,2003,2018-02-28 15:56:25+00:00,41.981579153,-87.836580014,"(41.981579153, -87.836580014)"
2838310,HJ499717,2003-07-17 00:00:00+00:00,041XX S BERKELEY AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,APARTMENT,False,False,2123,2,4,36,05,1183836.0,1877429.0,2003,2018-02-28 15:56:25+00:00,41.818848275,-87.601131049,"(41.818848275, -87.601131049)"
4572862,HM161028,2006-01-28 15:00:00+00:00,023XX S CANAL ST,1242,DECEPTIVE PRACTICE,COMPUTER FRAUD,RESIDENCE,False,False,923,9,25,34,11,1173575.0,1888472.0,2006,2018-02-28 15:56:25+00:00,41.849384985,-87.638444163,"(41.849384985, -87.638444163)"
4718648,HM318042,2006-04-28 12:05:00+00:00,050XX N KIMBALL AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,"SCHOOL, PUBLIC, BUILDING",False,False,1713,17,39,13,20,1152801.0,1933422.0,2006,2018-02-28 15:56:25+00:00,41.973167821,-87.713495268,"(41.973167821, -87.713495268)"
6704950,HP712912,2008-12-02 14:10:00+00:00,029XX S WELLS ST,1505,PROSTITUTION,CALL OPERATION,RESIDENCE,True,False,2113,9,11,34,16,1175099.0,1885310.0,2008,2018-02-28 15:56:25+00:00,41.840674236,-87.632945591,"(41.840674236, -87.632945591)"
6902569,HR298002,2009-05-01 19:33:46+00:00,033XX W FOSTER AVE,2022,NARCOTICS,POSS: COCAINE,STREET,True,False,1713,17,39,13,18,1152970.0,1934347.0,2009,2018-02-28 15:56:25+00:00,41.975702719,-87.712849177,"(41.975702719, -87.712849177)"
7583596,HS387324,2010-06-29 23:00:00+00:00,063XX W 59TH ST,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE-GARAGE,False,False,811,8,23,64,14,1134959.0,1864738.0,2010,2018-02-10 15:50:01+00:00,41.785024941,-87.780731435,"(41.785024941, -87.780731435)"
8093359,HT326949,2011-06-02 14:30:00+00:00,029XX S PRINCETON AVE,0650,BURGLARY,HOME INVASION,RESIDENCE,False,False,2113,9,11,34,05,1174767.0,1885328.0,2011,2018-02-10 15:50:01+00:00,41.840731052,-87.634163357,"(41.840731052, -87.634163357)"
10523730,HZ266367,2010-03-21 09:00:00+00:00,039XX S LAKE PARK AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,False,False,214,2,4,36,11,,,2010,2016-05-16 15:50:35+00:00,,,
2315198,HH607014,2002-08-26 21:07:00+00:00,029XX S LA SALLE ST,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,True,False,2113,9,11,34,07,1175879.0,1885378.0,2002,2018-10-26 16:01:05+00:00,41.840843344,-87.63008127,"(41.840843344, -87.63008127)"
2465475,HH794124,2002-11-21 20:45:00+00:00,005XX E 115TH ST,1590,SEX OFFENSE,ATT AGG CRIMINAL SEXUAL ABUSE,ALLEY,False,False,532,5,9,54,17,1181652.0,1828798.0,2002,2018-02-28 15:56:25+00:00,41.685450352,-87.610641141,"(41.685450352, -87.610641141)"
3015723,HJ719942,2003-10-26 18:00:00+00:00,042XX S ELLIS AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,APARTMENT,True,False,2123,2,4,36,26,1183638.0,1876974.0,2003,2018-02-28 15:56:25+00:00,41.81760435,-87.601871584,"(41.81760435, -87.601871584)"
3569122,HK655623,2004-09-29 13:00:00+00:00,020XX S CANAL ST,1110,DECEPTIVE PRACTICE,BOGUS CHECK,WAREHOUSE,False,False,923,9,25,34,11,1173504.0,1890321.0,2004,2018-02-28 15:56:25+00:00,41.85446036,-87.638649841,"(41.85446036, -87.638649841)"
4455822,HL752246,2005-11-23 14:50:00+00:00,081XX S CORNELL AVE,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,RESIDENCE,False,True,414,4,8,45,26,1188683.0,1851257.0,2005,2018-02-28 15:56:25+00:00,41.746915573,-87.584187231,"(41.746915573, -87.584187231)"
4563174,HM152681,2006-01-30 02:30:00+00:00,008XX E 42ND ST,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,False,False,2123,2,4,36,26,1182453.0,1877344.0,2006,2018-02-28 15:56:25+00:00,41.818647256,-87.606206973,"(41.818647256, -87.606206973)"
5863549,HN669903,2007-10-25 21:15:00+00:00,010XX E 41ST PL,0580,STALKING,SIMPLE,RESIDENCE,False,False,2123,2,4,36,08A,1184059.0,1877766.0,2007,2018-02-28 15:56:25+00:00,41.819767809,-87.600302468,"(41.819767809, -87.600302468)"
6346599,HP435153,2008-07-05 20:13:00+00:00,028XX S STEWART AVE,2850,PUBLIC PEACE VIOLATION,BOMB THREAT,OTHER,False,False,2113,9,11,34,26,1174134.0,1885809.0,2008,2018-02-28 15:56:25+00:00,41.842065071,-87.636471888,"(41.842065071, -87.636471888)"
10641957,HZ393732,2016-08-14 12:00:00+00:00,041XX S DREXEL BLVD,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,False,False,214,2,4,36,26,1182958.0,1877622.0,2016,2018-02-10 15:50:01+00:00,41.819398367,-87.604345826,"(41.819398367, -87.604345826)"
2595029,HJ190287,2003-02-18 11:15:00+00:00,023XX S CANAL ST,0880,THEFT,PURSE-SNATCHING,STREET,False,False,923,9,25,34,06,1173566.0,1888782.0,2003,2018-02-28 15:56:25+00:00,41.850235849,-87.638467988,"(41.850235849, -87.638467988)"
2712645,HJ338211,2003-05-02 19:30:00+00:00,082XX S EAST END AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,False,False,414,4,8,45,26,1189028.0,1850728.0,2003,2018-02-28 15:56:25+00:00,41.745455697,-87.582939985,"(41.745455697, -87.582939985)"
2756067,HJ392242,2003-05-28 14:43:47+00:00,050XX N KIMBALL AVE,141C,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,"SCHOOL, PUBLIC, BUILDING",False,False,1713,17,39,13,15,1152801.0,1933422.0,2003,2018-02-28 15:56:25+00:00,41.973167821,-87.713495268,"(41.973167821, -87.713495268)"
2778154,HJ425406,2003-06-11 23:30:00+00:00,055XX N CUMBERLAND AVE,0917,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",RESIDENCE-GARAGE,False,False,1614,16,41,10,07,1119315.0,1935821.0,2003,2018-02-28 15:56:25+00:00,41.980349758,-87.836582213,"(41.980349758, -87.836582213)"
3132526,HJ798928,2003-12-04 23:28:36+00:00,032XX W FOSTER AVE,2023,NARCOTICS,POSS: HEROIN(BRN/TAN),SIDEWALK,True,False,1713,17,39,13,18,1153646.0,1934361.0,2003,2018-02-28 15:56:25+00:00,41.975727673,-87.710362889,"(41.975727673, -87.710362889)"
3352540,HK396231,2004-05-22 19:30:00+00:00,056XX N OSAGE AVE,0265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,RESIDENCE,False,False,1614,16,41,10,02,1122187.0,1936617.0,2004,2018-02-10 15:50:01+00:00,41.982487879,-87.826002436,"(41.982487879, -87.826002436)"
3441663,HK507344,2004-07-19 21:00:00+00:00,042XX S DREXEL BLVD,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,True,False,2123,2,4,36,04B,1182894.0,1876933.0,2004,2018-02-28 15:56:25+00:00,41.81750919,-87.604602036,"(41.81750919, -87.604602036)"
3528233,HK609332,2004-09-07 22:50:57+00:00,042XX S OAKENWALD AVE,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,False,False,2123,2,4,36,07,1184689.0,1876983.0,2004,2018-02-10 15:50:01+00:00,41.817604432,-87.598015977,"(41.817604432, -87.598015977)"
4010091,HL269990,2005-04-02 10:15:00+00:00,026XX S WENTWORTH AVE,1680,GAMBLING,OTHER,STREET,True,False,2113,9,11,34,19,1175391.0,1887020.0,2005,2018-02-28 15:56:25+00:00,41.845360069,-87.631822817,"(41.845360069, -87.631822817)"
4133562,HL469129,2005-07-06 21:30:00+00:00,082XX S EAST END AVE,3960,INTIMIDATION,INTIMIDATION,RESIDENCE,False,False,414,4,8,45,26,1189028.0,1850728.0,2005,2018-02-28 15:56:25+00:00,41.745455697,-87.582939985,"(41.745455697, -87.582939985)"
4265121,HL579171,2005-08-22 00:00:00+00:00,041XX S BERKELEY AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,False,False,2123,2,4,36,11,1183852.0,1877395.0,2005,2018-02-28 15:56:25+00:00,41.818754603,-87.601073419,"(41.818754603, -87.601073419)"
6494166,HP568688,2008-09-12 19:30:00+00:00,040XX S OAKENWALD AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,APARTMENT,False,False,2123,2,4,36,26,1183959.0,1878643.0,2008,2018-02-28 15:56:25+00:00,41.822176699,-87.60064187,"(41.822176699, -87.60064187)"
6702864,HR116201,2008-12-23 12:00:00+00:00,008XX E 40TH ST,1242,DECEPTIVE PRACTICE,COMPUTER FRAUD,APARTMENT,False,False,2123,2,4,36,11,1182394.0,1878378.0,2008,2018-02-28 15:56:25+00:00,41.821485998,-87.606391313,"(41.821485998, -87.606391313)"
9013898,HW161781,2013-02-18 20:05:00+00:00,066XX S KNOX AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE-GARAGE,False,False,833,8,13,64,05,1146523.0,1860203.0,2013,2018-02-10 15:50:01+00:00,41.772368376,-87.738447081,"(41.772368376, -87.738447081)"
10084772,HY273780,2015-05-24 23:05:00+00:00,050XX N KIMBALL AVE,2028,NARCOTICS,POSS: SYNTHETIC DRUGS,STREET,True,False,1713,17,39,13,18,1152799.0,1933479.0,2015,2018-02-10 15:50:01+00:00,41.973324272,-87.713501106,"(41.973324272, -87.713501106)"
2301649,HH586550,2002-08-17 13:30:00+00:00,089XX S DAUPHIN AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,PARK PROPERTY,False,False,633,6,8,47,04A,1183786.0,1845698.0,2002,2018-02-28 15:56:25+00:00,41.731776663,-87.602303925,"(41.731776663, -87.602303925)"
3291483,HK325222,2004-04-26 01:00:00+00:00,059XX S MAYFIELD AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE PORCH/HALLWAY,False,False,811,8,13,64,14,1138071.0,1864666.0,2004,2018-02-28 15:56:25+00:00,41.784771909,-87.769322982,"(41.784771909, -87.769322982)"
3523299,HK601624,2004-09-04 07:24:50+00:00,093XX S SOUTH CHICAGO AVE,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,GOVERNMENT BUILDING/PROPERTY,True,False,424,4,10,48,08A,1198069.0,1843689.0,2004,2018-02-10 15:50:01+00:00,41.725919003,-87.550047586,"(41.725919003, -87.550047586)"
3988934,HK571474,2004-08-21 08:05:00+00:00,001XX W 37TH ST,2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,STREET,True,False,211,2,3,34,18,1176107.0,1880453.0,2004,2018-02-28 15:56:25+00:00,41.827323622,-87.629392707,"(41.827323622, -87.629392707)"
4308285,HL614944,2005-09-15 21:50:00+00:00,040XX S LAKE PARK AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,2123,2,4,36,03,1183552.0,1878648.0,2005,2018-02-28 15:56:25+00:00,41.822199933,-87.602134797,"(41.822199933, -87.602134797)"
6101389,HP196511,2008-02-26 21:37:00+00:00,023XX S ARCHER AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,WAREHOUSE,True,False,923,9,25,34,14,1173351.0,1888958.0,2008,2018-02-28 15:56:25+00:00,41.850723578,-87.639251847,"(41.850723578, -87.639251847)"
6175355,HP264994,2008-04-06 15:48:51+00:00,015XX E 130TH ST,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,False,False,434,4,10,55,07,1187774.0,1819719.0,2008,2018-02-28 15:56:25+00:00,41.660393256,-87.588517462,"(41.660393256, -87.588517462)"
7108067,HR516394,2009-09-02 15:21:00+00:00,040XX S ELLIS AVE,2025,NARCOTICS,POSS: HALLUCINOGENS,RESIDENTIAL YARD (FRONT/BACK),True,False,2123,2,4,36,18,1183163.0,1878409.0,2009,2018-02-28 15:56:25+00:00,41.821553176,-87.603569294,"(41.821553176, -87.603569294)"
7371150,HS173600,2010-02-20 15:00:00+00:00,028XX S PRINCETON AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,APARTMENT,False,False,2113,9,11,34,05,1174752.0,1885818.0,2010,2018-02-10 15:50:01+00:00,41.842075986,-87.634203764,"(41.842075986, -87.634203764)"
7426848,HS229512,2010-03-27 23:50:00+00:00,040XX S OAKENWALD AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),False,False,2123,2,4,36,26,1184104.0,1878375.0,2010,2018-02-10 15:50:01+00:00,41.821437894,-87.600118327,"(41.821437894, -87.600118327)"
8013282,HT245022,2011-04-11 05:00:00+00:00,066XX S KEATING AVE,0917,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",SIDEWALK,False,False,833,8,13,64,07,1145856.0,1860208.0,2011,2018-02-10 15:50:01+00:00,41.772394731,-87.740892024,"(41.772394731, -87.740892024)"
8673229,HV347746,2012-06-22 15:15:00+00:00,006XX E 130TH ST,0552,ASSAULT,AGGRAVATED PO:KNIFE/CUT INSTR,STREET,True,False,532,5,9,54,04A,1182898.0,1819224.0,2012,2016-02-04 06:33:39+00:00,41.659149143,-87.606375536,"(41.659149143, -87.606375536)"
8883765,HV558040,2012-11-11 12:00:00+00:00,056XX N CUMBERLAND AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,HOTEL/MOTEL,True,False,1614,16,41,10,11,1119313.0,1936269.0,2012,2018-02-10 15:50:01+00:00,41.981579153,-87.836580014,"(41.981579153, -87.836580014)"
12001826,JD176952,2020-03-07 03:41:00+00:00,032XX W FOSTER AVE,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,OTHER (SPECIFY),False,False,1713,17,39,13,02,1153879.0,1934367.0,2020,2020-04-05 15:44:52+00:00,41.975739484,-87.709505896,"(41.975739484, -87.709505896)"
11992582,JD165551,2019-06-01 12:00:00+00:00,050XX N KIMBALL AVE,1585,SEX OFFENSE,OTHER,SCHOOL - PUBLIC BUILDING,False,False,1713,17,39,13,17,1152801.0,1933422.0,2019,2020-03-18 15:52:17+00:00,41.973167821,-87.713495268,"(41.973167821, -87.713495268)"
10977465,JA302466,2017-06-11 17:17:00+00:00,045XX S LA SALLE ST,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,215,2,3,37,03,1176160.0,1874755.0,2017,2018-02-10 15:50:01+00:00,41.811686621,-87.629369532,"(41.811686621, -87.629369532)"
11010649,JA340183,2017-07-07 06:00:00+00:00,039XX S LAKE PARK AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,False,False,214,2,4,36,11,1183292.0,1879180.0,2017,2018-02-10 15:50:01+00:00,41.823665846,-87.603072021,"(41.823665846, -87.603072021)"
11096606,JA442782,2017-09-22 17:00:00+00:00,065XX S KEATING AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,STREET,False,True,833,8,13,64,20,1145838.0,1860859.0,2017,2018-02-10 15:50:01+00:00,41.774181526,-87.74094157,"(41.774181526, -87.74094157)"
2138417,HH371337,2002-05-14 15:00:00+00:00,051XX N KIMBALL AVE,141C,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,GAS STATION,True,False,1713,17,39,13,15,1152783.0,1934049.0,2002,2018-02-28 15:56:25+00:00,41.974888704,-87.713544777,"(41.974888704, -87.713544777)"
3378027,HK428780,2004-06-13 19:15:00+00:00,051XX N KIMBALL AVE,1570,SEX OFFENSE,PUBLIC INDECENCY,ALLEY,True,False,1713,17,39,13,17,1152783.0,1934036.0,2004,2018-02-10 15:50:01+00:00,41.974853031,-87.713545123,"(41.974853031, -87.713545123)"
3604474,HK694168,2004-10-18 12:53:00+00:00,050XX N KIMBALL AVE,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",False,False,1713,17,39,13,08B,1152801.0,1933422.0,2004,2018-02-28 15:56:25+00:00,41.973167821,-87.713495268,"(41.973167821, -87.713495268)"
4533481,HM120811,2006-01-11 19:30:00+00:00,065XX S KNOX AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,False,False,833,8,13,64,11,1146506.0,1860766.0,2006,2018-02-28 15:56:25+00:00,41.773913666,-87.738495125,"(41.773913666, -87.738495125)"
4692444,HM296586,2006-04-15 16:00:00+00:00,135XX S HOXIE AVE,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",OTHER,False,False,434,4,10,55,07,1195454.0,1815648.0,2006,2018-02-10 15:50:01+00:00,41.649036375,-87.560547722,"(41.649036375, -87.560547722)"
5171337,HM762429,2006-12-08 09:50:00+00:00,050XX N KIMBALL AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,"SCHOOL, PUBLIC, BUILDING",False,False,1713,17,39,13,24,1152801.0,1933422.0,2006,2018-02-28 15:56:25+00:00,41.973167821,-87.713495268,"(41.973167821, -87.713495268)"
6296130,HP384596,2008-06-09 13:00:00+00:00,033XX W CARMEN AVE,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,PARK PROPERTY,True,False,1713,17,39,13,18,1153389.0,1933692.0,2008,2018-02-28 15:56:25+00:00,41.973897022,-87.71132584,"(41.973897022, -87.71132584)"
6308973,HP398985,2008-06-16 13:00:00+00:00,115XX S COTTAGE GROVE AVE,0925,MOTOR VEHICLE THEFT,"ATT: TRUCK, BUS, MOTOR HOME",STREET,False,False,532,5,9,54,07,1181396.0,1828137.0,2008,2018-02-28 15:56:25+00:00,41.683642363,-87.611598562,"(41.683642363, -87.611598562)"
6710121,HR122304,2009-01-15 11:45:00+00:00,050XX N KIMBALL AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,"SCHOOL, PUBLIC, BUILDING",True,False,1713,17,39,13,26,1152801.0,1933422.0,2009,2018-02-28 15:56:25+00:00,41.973167821,-87.713495268,"(41.973167821, -87.713495268)"
7814447,HS624306,2010-11-20 04:20:00+00:00,047XX S WENTWORTH AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,231,2,3,37,03,1175752.0,1873657.0,2010,2018-02-10 15:50:01+00:00,41.808682769,-87.630898966,"(41.808682769, -87.630898966)"
10784571,HZ552450,2011-01-01 12:00:00+00:00,040XX S DREXEL BLVD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,214,2,4,36,11,,,2011,2016-12-16 15:48:27+00:00,,,
10469075,HZ207698,2016-03-24 13:00:00+00:00,050XX N KIMBALL AVE,2870,PUBLIC PEACE VIOLATION,PEEPING TOM,"SCHOOL, PUBLIC, BUILDING",False,False,1713,17,39,13,24,1152801.0,1933422.0,2016,2018-02-10 15:50:01+00:00,41.973167821,-87.713495268,"(41.973167821, -87.713495268)"
10494876,HZ233321,2016-04-20 11:00:00+00:00,033XX S WESTERN AVE,2210,LIQUOR LAW VIOLATION,SELL/GIVE/DEL LIQUOR TO MINOR,STREET,True,False,911,9,12,59,22,1160881.0,1882657.0,2016,2018-02-10 15:50:01+00:00,41.833700417,-87.68519367,"(41.833700417, -87.68519367)"
2215071,HH482049,2002-06-03 21:45:00+00:00,065XX S CICERO AVE,1206,DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",OTHER,True,False,833,8,13,64,11,1145510.0,1860910.0,2002,2018-02-28 15:56:25+00:00,41.774327672,-87.742142692,"(41.774327672, -87.742142692)"
2317641,HH607696,2002-08-26 21:00:00+00:00,008XX E 42ND ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,False,False,2123,2,4,36,26,1182573.0,1877347.0,2002,2018-02-28 15:56:25+00:00,41.818652701,-87.605766683,"(41.818652701, -87.605766683)"
2450043,HH773901,2002-11-11 23:00:00+00:00,041XX S ELLIS AVE,0263,CRIM SEXUAL ASSAULT,AGGRAVATED: KNIFE/CUT INSTR,ALLEY,False,False,2123,2,4,36,02,1183456.0,1877800.0,2002,2018-02-28 15:56:25+00:00,41.819875203,-87.602513434,"(41.819875203, -87.602513434)"
3000444,HJ705460,2003-10-19 22:30:00+00:00,082XX S RIDGELAND AVE,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,False,False,414,4,8,45,07,1189361.0,1850710.0,2003,2018-02-28 15:56:25+00:00,41.745398328,-87.581720409,"(41.745398328, -87.581720409)"
3310412,HK342709,2004-05-04 16:30:00+00:00,001XX W SWANN ST,0313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,STREET,False,False,221,2,3,37,03,1176057.0,1874110.0,2004,2018-02-28 15:56:25+00:00,41.809918997,-87.629766697,"(41.809918997, -87.629766697)"
4667651,HM181567,2006-02-14 19:25:00+00:00,005XX W 24TH PL,1505,PROSTITUTION,CALL OPERATION,RESIDENCE,True,False,923,9,25,34,16,1173039.0,1888011.0,2006,2018-02-28 15:56:25+00:00,41.848131849,-87.640424984,"(41.848131849, -87.640424984)"
